adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",http://www.montereymedia.com/likesundaylikerain/,225044,tt3104818,en,"Like Sunday, Like Rain",A struggling musician becomes a 12-year-old musical prodigy's guardian for a summer.,3.524327,/tkipMV1Bw0S7HJY8cdVzX1Z5VGS.jpg,"[{'name': 'FJ Productions', 'id': 17090}, {'name': 'BB Films', 'id': 17091}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/1/2014,28208,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some gifts come in extraordinary packages.,"Like Sunday, Like Rain",FALSE,7.5,40
FALSE,,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://exmachina-movie.com/,264660,tt0470752,en,Ex Machina,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",14.14078,/btbRB7BrD887j5NrvjxceRDmaot.jpg,"[{'name': 'DNA Films', 'id': 284}, {'name': 'Universal Pictures International (UPI)', 'id': 5726}, {'name': 'Film4', 'id': 9349}, {'name': 'A24', 'id': 41077}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/21/2015,36869414,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There is nothing more human than the will to survive,Ex Machina,FALSE,7.6,4862
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,289314,tt3012698,en,Olive Kitteridge,The story focuses on a middle-school math teacher Olive and her relationship with Henry which spans 25 years over the four parts. It is based on Elizabeth Stroutâ€™s Pulitzer Prize-winning novel.,6.029457,/hshEKkV8pjFIOeNwZOT13IpqEbN.jpg,"[{'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'Playtone Productions', 'id': 4170}, {'name': 'As Is Productions', 'id': 37411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/2/2014,0,233,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There's no such thing as a simple life.,Olive Kitteridge,FALSE,7.6,66
FALSE,,14000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",http://theimitationgamemovie.com/,205596,tt2084970,en,The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",31.59594,/noUp0XOqIcmgefRnRZa1nhtRvWO.jpg,"[{'name': 'Black Bear Pictures', 'id': 22146}, {'name': 'Bristol Automotive', 'id': 38145}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",11/14/2014,233555708,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The true enigma was the man who cracked the code.,The Imitation Game,FALSE,8,5895
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,244001,tt3210258,en,Bo Burnham: what.,"Left brain and right brain duke it out and then belt out a tune in comedian Bo Burnham's quick and clever one-man show. As intelligent as he is lanky, Burnham cynically pokes at pop entertainment while offering unadulterated showmanship of his own.",2.128885,/lak6yzupCcvg48HOIDPzQx9IUHr.jpg,[],[],12/18/2013,0,60,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bo Burnham: what.,FALSE,7.9,41
FALSE,,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.focusfeatures.com/the_theory_of_everything,266856,tt2980516,en,The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the worldâ€™s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",11.85302,/4jspr8hLLuju59bCnMiefzRW4p0.jpg,"[{'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",11/26/2014,123726688,123,"[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranÃ§ais'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,His Mind Changed Our World. Her Love Changed His.,The Theory of Everything,FALSE,7.8,3403
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,282848,tt2986512,en,Doctor Who: The Time of the Doctor,"Orbiting a quiet backwater planet, the massed forces of the universe's deadliest species gather, drawn to a mysterious message that echoes out to the stars. And amongst them, the Doctor. Rescuing Clara from a family Christmas dinner, the Time Lord and his best friend must learn what this enigmatic signal means for his own fate and that of the universe.",3.331914,/pEFGnBK6Kd4sqbkz7nMo3s4oyi2.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",12/25/2013,0,60,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A change is going to come...,Doctor Who: The Time of the Doctor,FALSE,8.4,61
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}]",,263614,tt3455224,en,Virunga,"Virunga in the Democratic Republic of the Congo is Africaâ€™s oldest national park, a UNESCO world heritage site, and a contested ground among insurgencies seeking to topple the government that see untold profits in the land. Among this ongoing power struggle, Virunga also happens to be the last natural habitat for the critically endangered mountain gorilla. The only thing standing in the way of the forces closing in around the gorillas: a handful of passionate park rangers and journalists fighting to secure the parkâ€™s borders and expose the corruption of its enemies. Filled with shocking footage, and anchored by the surprisingly deep and gentle characters of the gorillas themselves, Virunga is a galvanizing call to action around an ongoing political and environmental crisis in the Congo.",5.410939,/z07PstlTwlKawpqSYME2sIIzqVq.jpg,"[{'name': 'Grain Media', 'id': 49822}, {'name': 'Violet Films', 'id': 52655}]","[{'iso_3166_1': 'CD', 'name': 'Congo'}, {'iso_3166_1': 'CG', 'name': 'Congo'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",11/7/2014,0,90,"[{'iso_639_1': 'fr', 'name': 'FranÃ§ais'}, {'iso_639_1': 'sw', 'name': 'Kiswahili'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Virunga,FALSE,8.1,74
FALSE,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",http://www.cartoonsaloon.ie/2009/06/feature-films-song-of-the-sea/,110416,tt1865505,en,Song of the Sea,"The story of the last Seal Childâ€™s journey home. After their motherâ€™s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his motherâ€™s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.",6.967358,/uvNv23Arf2ZYtimiStSB2c1DAEX.jpg,"[{'name': 'Irish Film Board', 'id': 5267}, {'name': 'Digital Graphics', 'id': 11904}, {'name': 'Big Farm', 'id': 13350}, {'name': 'Cartoon Saloon', 'id': 23948}, {'name': 'Super Productions', 'id': 69190}, {'name': 'Magellan Films', 'id': 69191}, {'name': 'MÃ©lusine Productions', 'id': 69192}, {'name': 'Noerlum Studios', 'id': 69193}, {'name': 'Studio 352', 'id': 69194}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",9/6/2014,857522,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Let the song of the sea sway your heart...,Song of the Sea,FALSE,8.1,420
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",https://citizenfourfilm.com,293310,tt4044364,en,Citizenfour,"In June 2013, Laura Poitras and reporter Glenn Greenwald flew to Hong Kong for the first of many meetings with Edward Snowden. She brought her camera with her. The film that resulted from this series of tense encounters is absolutely sui generis in the history of cinema:  a 100% real-life thriller unfolding minute by minute before our eyes. Poitras is a great and brave filmmaker, but she is also a masterful storyteller: she compresses the many days of questioning, waiting, confirming, watching the worldâ€™s reaction and agonizing over the next move, into both a great character study of Snowden and a narrative that will leave you on the edge of your seat as it inexorably moves toward its conclusion.",6.584217,/yNuLhb2y6I5cO7BfiJ7bdfllnIG.jpg,"[{'name': 'Participant Media', 'id': 6735}, {'name': 'HBO Documentary Films', 'id': 17980}, {'name': 'Praxis Films', 'id': 46226}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/10/2014,3003169,114,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pt', 'name': 'PortuguÃªs'}]",Released,,Citizenfour,FALSE,7.9,516
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",http://aliveinside.us/,250643,tt2593392,en,Alive Inside,"Five million Americans suffer from Alzheimer's disease and dementiaâ€”many of them alone in nursing homes. A man with a simple idea discovers that songs embedded deep in memory can ease pain and awaken these fading minds. Joy and life are resuscitated, and our cultural fears over aging are confronted.",2.020862,/2Ytk5GALSnMlGQ35lZMiKOz497y.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/18/2014,0,74,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Music is the strongest form of magic,Alive Inside,FALSE,7.8,34
FALSE,,5000000,"[{'id': 18, 'name': 'Drama'}]",,284293,tt3316960,en,Still Alice,"Alice Howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. When she receives a devastating diagnosis, Alice and her family find their bonds tested.",8.823253,/4n7T0G6kNLszUyfqKAboesNTm55.jpg,"[{'name': 'Killer Films', 'id': 1422}, {'name': 'Big Indie Pictures', 'id': 6831}, {'name': 'Backup Media', 'id': 26590}, {'name': 'BSM Studio', 'id': 28361}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/5/2014,43884652,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Still Alice,FALSE,7.5,1126
FALSE,,117,"[{'id': 99, 'name': 'Documentary'}]",http://cowspiracy.com/,282297,tt3302820,en,Cowspiracy: The Sustainability Secret,"""COWSPIRACY: The Sustainability Secret"" is a groundbreaking feature-length environmental documentary following an intrepid filmmaker as he uncovers the most destructive industry facing the planet today, and investigates why the world's leading environmental organizations are too afraid to talk about it.  This documentary will be as eye-opening as ""Blackfish"" and as inspiring as ""An Inconvenient Truth.""",6.213797,/yTJAP34YPAEMr8fCdpSiYbzcFTb.jpg,"[{'name': 'First Spark Media', 'id': 85028}, {'name': 'A.U.M. Films', 'id': 85029}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/1/2014,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There is one single industry destroying the planet more than any other. But no one wants to talk about it...,Cowspiracy: The Sustainability Secret,FALSE,7.9,119
FALSE,,4900000,"[{'id': 18, 'name': 'Drama'}]",,265177,tt3612616,en,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",14.876086,/tpoaLlY0ZdVGDLToVwkGdWxLHRe.jpg,"[{'name': 'TÃ©lÃ©film Canada', 'id': 806}, {'name': 'Super Ã‰cran', 'id': 11578}, {'name': 'SODEC', 'id': 13311}, {'name': 'Metafilms', 'id': 13839}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",5/22/2014,3494070,138,"[{'iso_639_1': 'fr', 'name': 'FranÃ§ais'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,#VALUE!,Mommy,FALSE,8.2,734
FALSE,"{'id': 391860, 'name': 'Kingsman Collection', 'poster_path': '/2WjphvZVZQeQfOZeZrBmFUGXmXp.jpg', 'backdrop_path': '/8XZnIWG7on74SaJ6t23kdPOYXUG.jpg'}",81000000,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",http://www.kingsmanmovie.com/,207703,tt2802144,en,Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,28.224212,/8x7ej0LnHdKUqilNNJXYOeyB6L9.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Marv Films', 'id': 5374}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Cloudy Productions', 'id': 78995}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1/29/2015,414351546,130,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Manners maketh man.,Kingsman: The Secret Service,FALSE,7.6,6069
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",http://comedians.jokes.com/john-mulaney,86705,tt2246779,en,John Mulaney: New In Town,"Comedian John Mulaney recently released his debut one-hour Comedy Central stand-up special, New In Town, on DVD. New In Town was filmed over the course of two nights at the Skirball Theater in New York City.New In Town definitely brings the funny. Mulaney has a knack for self-deprecating humor, while sharing stories from throughout his life. He speaks of being bullied as a kid, tells an amazing tale about a high school party thrown by his teacher's son and why it's one of the reasons he doesn't drink anymore, and talks about how adults find joy in doing nothing",1.53828,/ufE8KAkLQT9u91AgDSc5Oxa3DjW.jpg,"[{'name': 'Irwin Entertainment', 'id': 5466}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/31/2012,0,60,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,John Mulaney: New In Town,FALSE,8,27
FALSE,,0,"[{'id': 16, 'name': 'Animation'}]",,142563,tt2309977,en,Fresh Guacamole,"In this follow-up to his stop-motion hit Western Spaghetti, director PES transforms familiar objects into Fresh Guacamole.",4.406065,/zSxS8LQtZ6t4G6mH7uRyfRwQPmm.jpg,[],[],3/2/2012,0,2,[],Released,,Fresh Guacamole,FALSE,7.6,46
FALSE,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",,241287,tt3384034,en,Tropico,"""Tropico"" is a musical short film by Lana Del Rey, based on the classic biblical story of Adam and Eve. Using music from her 'Paradise' EP, the film is an exploration of redemption in modern LA; the land of gods and monsters.",1.759584,/ld9HLlE26q6HpcsMR1K5EMEyTZR.jpg,[],[],12/5/2013,0,27,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A TALE OF REDEMPTION TOLD TO THE MUSIC OF BODY ELECTRIC, GODS AND MONSTERS & BEL AIR.",Tropico,FALSE,8.4,30
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,234567,tt2980764,en,Get a Horse!,"Mickey, Minnie, Horace Horsecollar, and Clarabelle Cow go on a musical wagon ride until Peg-Leg Pete tries to run them off the road.",5.418712,/gJD2wDa5gGUTQITW9ZfjckxSBEs.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Studios', 'id': 6125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/27/2013,0,6,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Get a Horse!,FALSE,7.6,76
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.khartonline.com/,42189,tt1714196,en,Kevin Hart: Seriously Funny,"Fresh off the heels of appearing in movies like Superhero Movie and The 40 Year-Old Virgin, fast-talking comedian Kevin Hart stars in his second live stand-up performance in Cleveland, Ohio, where he makes fun of everything and everybody - especially himself.",2.584698,/9QsOFTjBS6owUndz3nil0AisDHm.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/20/2010,0,72,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Kevin Hart: Seriously Funny,FALSE,7.6,45
FALSE,"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}",245000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",http://www.starwars.com/films/star-wars-episode-vii,140607,tt2488496,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",31.626013,/weUSwMdQIa3NaXVzwUoIIcAi85d.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Truenorth Productions', 'id': 1634}, {'name': 'Bad Robot', 'id': 11461}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/15/2015,2068223624,136,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every generation has a story.,Star Wars: The Force Awakens,FALSE,7.5,7993
FALSE,"{'id': 284433, 'name': 'Guardians of the Galaxy Collection', 'poster_path': '/iL8mukexAqEg0xK783rG561tdd8.jpg', 'backdrop_path': '/jdyyjulTBU8YUYAUvQFj6U1g2Pj.jpg'}",200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",http://marvel.com/movies/movie/221/guardians_of_the_galaxy_vol_2,283995,tt3896198,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,185.330992,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Marvel Studios', 'id': 420}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/19/2017,863416141,137,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Obviously.,Guardians of the Galaxy Vol. 2,FALSE,7.6,4858
FALSE,,120000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",http://www.hbo.com/the-pacific/index.html,189197,tt0374463,en,The Pacific,"A 10-part mini-series from the creators of ""Band of Brothers"" telling the intertwined stories of three Marines during America's battle with the Japanese in the Pacific during World War II.",6.092242,/xV7FKNqOwnO3aJSiRM8WCrwdRS8.jpg,"[{'name': 'Playtone', 'id': 4171}, {'name': 'HBO', 'id': 6068}, {'name': 'DreamWorks Television', 'id': 15258}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/15/2010,0,540,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hell was an ocean away,The Pacific,FALSE,7.9,318
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.theseamazingshadows.com/,80337,tt1273222,en,These Amazing Shadows,"Documentary about the National Film Registry, featuring clips of films that have been included in the registry, as well as interviews with members of the National Film Registry Board.",1.263586,/rzP08vB5s5mMGR2NFX8pnw2G0Vs.jpg,"[{'name': 'Gravitas Docufilms', 'id': 43867}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/22/2011,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,These Amazing Shadows,FALSE,7.5,25
FALSE,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",,319075,tt4229236,en,Cobain: Montage of Heck,The authorized documentary on late Guitar/lead singer Kurt Cobain from his early days in Aberdeen Washington to his success and downfall with Grunge band Nirvana.,6.516131,/htA9NuFvrcCSycAlaxGY3uvnAlQ.jpg,"[{'name': 'HBO Documentary Films', 'id': 17980}, {'name': 'Public Road Productions', 'id': 52759}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/23/2015,0,132,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Cobain: Montage of Heck,FALSE,7.5,284
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,319091,tt4185572,en,The Hunting Ground,"From the makers of The Invisible War comes a startling expose of rape crimes on US campuses, their institutional cover-ups, and the devastating toll they take on students and their families. Weaving together verite footage and first person testimonies, the film follows the lives of several undergraduate assault survivors as they attempt to pursue - despite incredible push back, harassment and traumatic aftermath - both their education and justice.",2.408677,/5CGbo2obj0RmVENMfn8Lq8MhF4I.jpg,"[{'name': 'Chain Camera Pictures', 'id': 8859}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/27/2015,411115,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Hunting Ground,FALSE,7.6,55
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.hbo.com/documentaries/going-clear/,318224,tt4257858,en,Going Clear: Scientology and the Prison of Belief,"Going Clear intimately profiles eight former members of the Church of Scientology, shining a light on how they attract true believers and the things they do in the name of religion.",5.887113,/jSPtAWXKd4NFJInCiA653bxdf8L.jpg,"[{'name': 'Jigsaw Productions', 'id': 2740}, {'name': 'HBO Documentary Films', 'id': 17980}, {'name': 'Sky Atlantic', 'id': 19900}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/25/2015,0,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Going Clear: Scientology and the Prison of Belief,FALSE,7.7,306
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",,318044,tt4284010,en,"What Happened, Miss Simone?","The film chronicles Nina Simone's journey from child piano prodigy to iconic musician and passionate activist, told in her own words.",4.507082,/dHXeRW71m0KmEuj1XovM7RRVc32.jpg,"[{'name': 'NetFlix', 'id': 8858}, {'name': 'Radical Media', 'id': 11152}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/22/2015,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Her story. Her voice.,"What Happened, Miss Simone?",FALSE,7.7,111
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.channel4.com/programmes/the-story-of-film-an-odyssey,125336,tt2044056,en,The Story of Film: An Odyssey,"The Story of Film: An Odyssey, written and directed by award-winning film-maker Mark Cousins, is the story of international cinema told through the history of cinematic innovation.  Five years in the making, The Story of Film: An Odyssey covers six continents and 12 decades, showing how film-makers are influenced both by the historical events of their times, and by each other. It provides a worldwide guided tour of the greatest movies ever made; an epic tale that starts in nickelodeons and ends as a multi-billion-dollar globalised digital industry.  Described as a love letter to the movies, Cousins visits the key sites in the history of cinema; from Hollywood to Mumbai; from Hitchcock s London to the village where Pather Panchali was shot, and features interviews with legendary filmmakers and actors including Stanley Donen, Kyoko Kagawa, Gus van Sant, Lars Von Trier, Claire Denis, Bernardo Bertolucci, Robert Towne, Jane Campion and Claudia Cardinale.",1.50251,/21JcMfxZr0V7sDHQtaTbygL9FzQ.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",9/3/2011,0,900,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Story of Film: An Odyssey,FALSE,8.8,26
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.foxsearchlight.com/meandearlandthedyinggirl/,308369,tt2582496,en,Me and Earl and the Dying Girl,"Greg is coasting through senior year of high school as anonymously as possible, avoiding social interactions like the plague while secretly making spirited, bizarre films with Earl, his only friend. But both his anonymity and friendship threaten to unravel when his mother forces him to befriend a classmate with leukemia.",12.503333,/4Zrvc5rddDSHD3JmfkzvAx82wuT.jpg,"[{'name': 'Indian Paintbrush', 'id': 9350}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/12/2015,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Little Friendship Never Killed Anyone.,Me and Earl and the Dying Girl,FALSE,7.7,962
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.khartonline.com/,27866,tt1420554,en,Kevin Hart: I'm a Grown Little Man,"Fresh off the heels of appearing in movies like Superhero Movie and The 40 Year-Old Virgin, fast-talking comedian Kevin Hart stars in this live stand-up performance where he makes fun of everything and everybody - especially himself.",1.784753,/eGR1PmPG3erNiIXOg86o6JMtqmf.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/3/2009,0,72,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Kevin Hart: I'm a Grown Little Man,FALSE,7.5,41
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,289333,tt3958494,en,Jim Jefferies: BARE,"Smart, crude, and in-your-face, Australian comic/actor/equal-opportunity-offender Jim Jefferies is not for the faint of heart. Whether he is lampooning gun control, auditioning disabled actors, or over-sharing sexual experiences, the FXX ""Legit"" star proves nothing is out of bounds and even less, off limits. Filmed during the Boston run of his recent stand up tour.",1.62502,/1rlGWW1UXQprOxzNzGn91SKmiHK.jpg,"[{'name': 'Netflix', 'id': 59811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/29/2014,0,76,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You can't unsee this,Jim Jefferies: BARE,FALSE,7.7,35
FALSE,,44000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 37, 'name': 'Western'}]",http://thehatefuleight.com/,273248,tt3460252,en,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,20.328822,/fqe8JxDNO8B8QfOGTdjh6sPCdSC.jpg,"[{'name': 'Double Feature Films', 'id': 215}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'FilmColony', 'id': 1811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/25/2015,155760117,167,"[{'iso_639_1': 'es', 'name': 'EspaÃ±ol'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,No one comes up here without a damn good reason.,The Hateful Eight,FALSE,7.6,4405
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",http://www.artifactthefilm.com/,127853,tt2370718,en,Artifact,"Artifact is a 2012 American documentary film directed by Jared Leto under the pseudonym of Bartholomew Cubbins, a recurring character in the Dr. Seuss universe. The film is a documentary about the making of the 30 Seconds to Mars album This Is War and the band's battle against record label EMI. Included in Artifact are several interviews, including the one with neurophysicist Daniel Levitin, author of the popular science book This Is Your Brain On Music. The film won the BlackBerry People's Choice Documentary Award at the 2012 Toronto International Film Festival.",6.637049,/qNLF5sxAjSb2QPj0rXM3z0sUDOT.jpg,"[{'name': 'FilmBuff', 'id': 15722}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/14/2012,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes we must fight in order to be free.,Artifact,FALSE,7.6,41
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,288789,tt3675568,en,Merchants of Doubt,Spin doctors spread misinformation and confusion among American citizens to delay progress on such important issues as global climate change.,1.743751,/fyz8ii2vknNk5CEZ49JdNahBuTt.jpg,"[{'name': 'Participant Media', 'id': 6735}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/8/2014,192400,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How a handful of scientists obscured the truth on issues from tobacco smoke to global warming.,Merchants of Doubt,FALSE,7.5,36
